time,open,high,low,close,volume
2026-05-02 13:13:16.142040,1.09434,1.09422,1.0937,1.09371,120
2026-05-02 13:28:16.142040,1.09371,1.09433,1.094,1.09405,727
2026-05-02 13:43:16.142040,1.09405,1.09395,1.09385,1.09394,386
2026-05-02 13:58:16.142040,1.09394,1.09501,1.09426,1.09432,728
2026-05-02 14:13:16.142040,1.09432,1.09404,1.09334,1.09386,735
2026-05-02 14:28:16.142040,1.09386,1.09404,1.09289,1.09358,553
2026-05-02 14:43:16.142040,1.09358,1.09398,1.09365,1.09365,236
2026-05-02 14:58:16.142040,1.09365,1.09351,1.09312,1.09341,364
2026-05-02 15:13:16.142040,1.09341,1.09376,1.09332,1.09359,840
2026-05-02 15:28:16.142040,1.09359,1.09394,1.09356,1.09393,619
2026-05-02 15:43:16.142040,1.09393,1.0946,1.09384,1.09425,968
2026-05-02 15:58:16.142040,1.09425,1.09429,1.09375,1.0941,704
2026-05-02 16:13:16.142040,1.0941,1.09422,1.09408,1.09411,648
2026-05-02 16:28:16.142040,1.09411,1.09419,1.09387,1.0941,920
2026-05-02 16:43:16.142040,1.0941,1.0951,1.09444,1.09461,280
2026-05-02 16:58:16.142040,1.09461,1.09475,1.09436,1.09449,217
2026-05-02 17:13:16.142040,1.09449,1.09408,1.09397,1.09406,404
2026-05-02 17:28:16.142040,1.09406,1.09373,1.09347,1.09361,228
2026-05-02 17:43:16.142040,1.09361,1.09429,1.09362,1.09399,119
2026-05-02 17:58:16.142040,1.09399,1.09431,1.09382,1.09404,748
2026-05-02 18:13:16.142040,1.09404,1.09433,1.09376,1.09419,443
2026-05-02 18:28:16.142040,1.09419,1.09358,1.09329,1.09341,726
2026-05-02 18:43:16.142040,1.09341,1.09359,1.09327,1.09339,893
2026-05-02 18:58:16.142040,1.09339,1.09396,1.09304,1.09306,918
2026-05-02 19:13:16.142040,1.09306,1.09288,1.09228,1.09261,543
2026-05-02 19:28:16.142040,1.09261,1.09292,1.09211,1.09242,581
2026-05-02 19:43:16.142040,1.09242,1.09319,1.0926,1.09276,330
2026-05-02 19:58:16.142040,1.09276,1.09221,1.09139,1.09204,309
2026-05-02 20:13:16.142040,1.09204,1.09225,1.09204,1.09221,542
2026-05-02 20:28:16.142040,1.09221,1.09242,1.09185,1.09223,647
2026-05-02 20:43:16.142040,1.09223,1.09231,1.09207,1.09219,301
2026-05-02 20:58:16.142040,1.09219,1.09188,1.09152,1.09178,590
2026-05-02 21:13:16.142040,1.09178,1.09204,1.09174,1.09185,116
2026-05-02 21:28:16.142040,1.09185,1.092,1.09181,1.09184,740
2026-05-02 21:43:16.142040,1.09184,1.09216,1.09185,1.09203,250
2026-05-02 21:58:16.142040,1.09203,1.09225,1.09159,1.09197,818
2026-05-02 22:13:16.142040,1.09197,1.09294,1.09248,1.09265,215
2026-05-02 22:28:16.142040,1.09265,1.09285,1.0925,1.09265,751
2026-05-02 22:43:16.142040,1.09265,1.09264,1.09231,1.0924,760
2026-05-02 22:58:16.142040,1.0924,1.09264,1.09243,1.09258,201
2026-05-02 23:13:16.142040,1.09258,1.09259,1.09228,1.09235,893
2026-05-02 23:28:16.142040,1.09235,1.09279,1.09228,1.09242,799
2026-05-02 23:43:16.142040,1.09242,1.09231,1.09208,1.09214,142
2026-05-02 23:58:16.142040,1.09214,1.09278,1.09252,1.09259,161
2026-05-03 00:13:16.142040,1.09259,1.09321,1.09281,1.09282,794
2026-05-03 00:28:16.142040,1.09282,1.09274,1.09244,1.09266,468
2026-05-03 00:43:16.142040,1.09266,1.09273,1.09257,1.09269,609
2026-05-03 00:58:16.142040,1.09269,1.0929,1.09192,1.09211,930
2026-05-03 01:13:16.142040,1.09211,1.09217,1.0919,1.09211,618
2026-05-03 01:28:16.142040,1.09211,1.09334,1.09241,1.09263,593
2026-05-03 01:43:16.142040,1.09263,1.09276,1.09235,1.09242,938
2026-05-03 01:58:16.142040,1.09242,1.09275,1.0925,1.0925,879
2026-05-03 02:13:16.142040,1.0925,1.09285,1.09238,1.09252,888
2026-05-03 02:28:16.142040,1.09252,1.09216,1.09181,1.09216,717
2026-05-03 02:43:16.142040,1.09216,1.09275,1.09177,1.09221,991
2026-05-03 02:58:16.142040,1.09221,1.09214,1.09176,1.09205,767
2026-05-03 03:13:16.142040,1.09205,1.0926,1.092,1.09251,487
2026-05-03 03:28:16.142040,1.09251,1.09227,1.09133,1.09174,199
2026-05-03 03:43:16.142040,1.09174,1.09204,1.09183,1.09199,573
2026-05-03 03:58:16.142040,1.09199,1.09241,1.09207,1.09233,260
2026-05-03 04:13:16.142040,1.09233,1.0921,1.09177,1.09197,297
2026-05-03 04:28:16.142040,1.09197,1.09206,1.09152,1.09165,605
2026-05-03 04:43:16.142040,1.09165,1.09199,1.09122,1.09179,214
2026-05-03 04:58:16.142040,1.09179,1.09274,1.09194,1.09217,393
2026-05-03 05:13:16.142040,1.09217,1.0923,1.09161,1.092,854
2026-05-03 05:28:16.142040,1.092,1.09191,1.0914,1.09165,902
2026-05-03 05:43:16.142040,1.09165,1.09155,1.09088,1.0913,539
2026-05-03 05:58:16.142040,1.0913,1.09124,1.09091,1.09105,475
2026-05-03 06:13:16.142040,1.09105,1.0907,1.09051,1.09053,194
2026-05-03 06:28:16.142040,1.09053,1.09069,1.09038,1.09065,713
2026-05-03 06:43:16.142040,1.09065,1.09062,1.09004,1.09048,254
2026-05-03 06:58:16.142040,1.09048,1.09014,1.0895,1.09003,370
2026-05-03 07:13:16.142040,1.09003,1.0902,1.0896,1.08985,594
2026-05-03 07:28:16.142040,1.08985,1.09037,1.08978,1.09005,486
2026-05-03 07:43:16.142040,1.09005,1.09007,1.08927,1.08963,306
2026-05-03 07:58:16.142040,1.08963,1.08946,1.08895,1.08916,295
2026-05-03 08:13:16.142040,1.08916,1.08934,1.08915,1.08927,300
2026-05-03 08:28:16.142040,1.08927,1.08971,1.08931,1.08933,636
2026-05-03 08:43:16.142040,1.08933,1.08971,1.08926,1.0893,974
2026-05-03 08:58:16.142040,1.0893,1.08955,1.0892,1.08926,545
2026-05-03 09:13:16.142040,1.08926,1.09006,1.0898,1.08991,552
2026-05-03 09:28:16.142040,1.08991,1.08993,1.08976,1.08988,160
2026-05-03 09:43:16.142040,1.08988,1.08982,1.08965,1.08965,403
2026-05-03 09:58:16.142040,1.08965,1.08967,1.08929,1.08947,420
2026-05-03 10:13:16.142040,1.08947,1.0895,1.0892,1.08934,446
2026-05-03 10:28:16.142040,1.08934,1.08973,1.08954,1.08963,546
2026-05-03 10:43:16.142040,1.08963,1.08918,1.08913,1.08918,568
2026-05-03 10:58:16.142040,1.08918,1.08974,1.0894,1.08946,516
2026-05-03 11:13:16.142040,1.08946,1.09019,1.09002,1.09009,123
2026-05-03 11:28:16.142040,1.09009,1.09003,1.08952,1.09,729
2026-05-03 11:43:16.142040,1.09,1.08966,1.08945,1.08961,693
2026-05-03 11:58:16.142040,1.08961,1.09002,1.08997,1.09001,694
2026-05-03 12:13:16.142040,1.09001,1.09034,1.0898,1.09018,431
2026-05-03 12:28:16.142040,1.09018,1.09065,1.09035,1.09048,349
2026-05-03 12:43:16.142040,1.09048,1.09054,1.08998,1.09042,686
2026-05-03 12:58:16.142040,1.09042,1.09055,1.09013,1.09042,109
2026-05-03 13:13:16.142040,1.09042,1.09068,1.09042,1.09058,920
2026-05-03 13:28:16.142040,1.09058,1.09086,1.09082,1.09084,952
2026-05-03 13:43:16.142040,1.09084,1.091,1.09034,1.09081,905
2026-05-03 13:58:16.142040,1.09081,1.09094,1.09056,1.09086,359
2026-05-03 14:13:16.142040,1.09086,1.09049,1.0904,1.09045,914
2026-05-03 14:28:16.142040,1.09045,1.09046,1.09038,1.09043,653
2026-05-03 14:43:16.142040,1.09043,1.09046,1.09035,1.09037,393
2026-05-03 14:58:16.142040,1.09037,1.09061,1.08979,1.09008,597
2026-05-03 15:13:16.142040,1.09008,1.09043,1.08999,1.09011,302
2026-05-03 15:28:16.142040,1.09011,1.09006,1.0899,1.08998,756
2026-05-03 15:43:16.142040,1.08998,1.09046,1.09025,1.09036,998
2026-05-03 15:58:16.142040,1.09036,1.09096,1.09013,1.09057,447
2026-05-03 16:13:16.142040,1.09057,1.09091,1.09078,1.09082,661
2026-05-03 16:28:16.142040,1.09082,1.09102,1.09019,1.09055,421
2026-05-03 16:43:16.142040,1.09055,1.09134,1.09056,1.0906,404
2026-05-03 16:58:16.142040,1.0906,1.09095,1.09065,1.09076,748
2026-05-03 17:13:16.142040,1.09076,1.09103,1.0903,1.09072,342
2026-05-03 17:28:16.142040,1.09072,1.09083,1.09016,1.09028,806
2026-05-03 17:43:16.142040,1.09028,1.09089,1.0905,1.09068,700
2026-05-03 17:58:16.142040,1.09068,1.09146,1.09021,1.09095,934
2026-05-03 18:13:16.142040,1.09095,1.09043,1.09032,1.09034,634
2026-05-03 18:28:16.142040,1.09034,1.09045,1.0902,1.09022,931
2026-05-03 18:43:16.142040,1.09022,1.09063,1.09002,1.0905,965
2026-05-03 18:58:16.142040,1.0905,1.09039,1.08983,1.09026,876
2026-05-03 19:13:16.142040,1.09026,1.09009,1.08961,1.08991,366
2026-05-03 19:28:16.142040,1.08991,1.09011,1.08956,1.08975,633
2026-05-03 19:43:16.142040,1.08975,1.09018,1.08981,1.08993,811
2026-05-03 19:58:16.142040,1.08993,1.09019,1.08948,1.08998,624
2026-05-03 20:13:16.142040,1.08998,1.08995,1.08946,1.08974,225
2026-05-03 20:28:16.142040,1.08974,1.09028,1.08972,1.09003,548
2026-05-03 20:43:16.142040,1.09003,1.09021,1.08988,1.09001,832
2026-05-03 20:58:16.142040,1.09001,1.09,1.08952,1.08992,749
2026-05-03 21:13:16.142040,1.08992,1.09013,1.08973,1.09009,118
2026-05-03 21:28:16.142040,1.09009,1.09005,1.08924,1.08981,192
2026-05-03 21:43:16.142040,1.08981,1.08955,1.08899,1.08936,529
2026-05-03 21:58:16.142040,1.08936,1.08934,1.08859,1.08932,904
2026-05-03 22:13:16.142040,1.08932,1.08916,1.08895,1.08902,330
2026-05-03 22:28:16.142040,1.08902,1.089,1.08875,1.08876,605
2026-05-03 22:43:16.142040,1.08876,1.08889,1.08848,1.08885,248
2026-05-03 22:58:16.142040,1.08885,1.08887,1.08866,1.08872,832
2026-05-03 23:13:16.142040,1.08872,1.08845,1.08797,1.08817,191
2026-05-03 23:28:16.142040,1.08817,1.08794,1.08767,1.08787,602
2026-05-03 23:43:16.142040,1.08787,1.08851,1.08808,1.08825,165
2026-05-03 23:58:16.142040,1.08825,1.08912,1.08866,1.08876,931
2026-05-04 00:13:16.142040,1.08876,1.08933,1.08896,1.08898,549
2026-05-04 00:28:16.142040,1.08898,1.08936,1.08886,1.08916,862
2026-05-04 00:43:16.142040,1.08916,1.08894,1.08831,1.08869,304
2026-05-04 00:58:16.142040,1.08869,1.08906,1.08874,1.0889,557
2026-05-04 01:13:16.142040,1.0889,1.08896,1.08863,1.08863,987
2026-05-04 01:28:16.142040,1.08863,1.08915,1.08884,1.08899,919
2026-05-04 01:43:16.142040,1.08899,1.08934,1.08891,1.08896,643
2026-05-04 01:58:16.142040,1.08896,1.0888,1.08862,1.08869,355
2026-05-04 02:13:16.142040,1.08869,1.08883,1.08837,1.08877,314
2026-05-04 02:28:16.142040,1.08877,1.08878,1.08858,1.0887,584
2026-05-04 02:43:16.142040,1.0887,1.08867,1.08849,1.08861,201
2026-05-04 02:58:16.142040,1.08861,1.08903,1.0886,1.08869,153
2026-05-04 03:13:16.142040,1.08869,1.08904,1.08841,1.08864,173
2026-05-04 03:28:16.142040,1.08864,1.08854,1.08826,1.08853,598
2026-05-04 03:43:16.142040,1.08853,1.08786,1.08763,1.08779,841
2026-05-04 03:58:16.142040,1.08779,1.08821,1.08774,1.0878,675
2026-05-04 04:13:16.142040,1.0878,1.08792,1.08786,1.08786,228
2026-05-04 04:28:16.142040,1.08786,1.08823,1.08732,1.08788,628
2026-05-04 04:43:16.142040,1.08788,1.08895,1.08807,1.08848,890
2026-05-04 04:58:16.142040,1.08848,1.08913,1.08836,1.08866,150
2026-05-04 05:13:16.142040,1.08866,1.08922,1.08891,1.08894,212
2026-05-04 05:28:16.142040,1.08894,1.08973,1.08947,1.08961,838
2026-05-04 05:43:16.142040,1.08961,1.09038,1.08952,1.09005,419
2026-05-04 05:58:16.142040,1.09005,1.09006,1.08976,1.08993,380
2026-05-04 06:13:16.142040,1.08993,1.08938,1.089,1.08938,694
2026-05-04 06:28:16.142040,1.08938,1.08949,1.08924,1.08945,659
2026-05-04 06:43:16.142040,1.08945,1.08991,1.0894,1.08962,278
2026-05-04 06:58:16.142040,1.08962,1.08997,1.08969,1.08971,766
2026-05-04 07:13:16.142040,1.08971,1.08935,1.08928,1.08933,463
2026-05-04 07:28:16.142040,1.08933,1.08952,1.08902,1.08939,565
2026-05-04 07:43:16.142040,1.08939,1.08953,1.08889,1.08931,504
2026-05-04 07:58:16.142040,1.08931,1.0898,1.08947,1.08948,744
2026-05-04 08:13:16.142040,1.08948,1.08968,1.08947,1.08968,652
2026-05-04 08:28:16.142040,1.08968,1.09033,1.08946,1.09002,937
2026-05-04 08:43:16.142040,1.09002,1.09023,1.08986,1.09018,879
2026-05-04 08:58:16.142040,1.09018,1.09054,1.08976,1.09008,401
2026-05-04 09:13:16.142040,1.09008,1.08994,1.0895,1.08992,811
2026-05-04 09:28:16.142040,1.08992,1.09096,1.09026,1.09038,502
2026-05-04 09:43:16.142040,1.09038,1.0906,1.09036,1.09054,922
2026-05-04 09:58:16.142040,1.09054,1.09064,1.09034,1.09044,550
2026-05-04 10:13:16.142040,1.09044,1.09075,1.09009,1.09039,939
2026-05-04 10:28:16.142040,1.09039,1.09079,1.0901,1.09043,445
2026-05-04 10:43:16.142040,1.09043,1.09026,1.08984,1.09025,314
2026-05-04 10:58:16.142040,1.09025,1.09034,1.08992,1.09003,299
2026-05-04 11:13:16.142040,1.09003,1.09008,1.08895,1.08996,668
2026-05-04 11:28:16.142040,1.08996,1.08983,1.08958,1.08967,323
2026-05-04 11:43:16.142040,1.08967,1.08934,1.0887,1.08925,638
2026-05-04 11:58:16.142040,1.08925,1.08954,1.08948,1.08949,150
2026-05-04 12:13:16.142040,1.08949,1.08969,1.08926,1.08943,591
2026-05-04 12:28:16.142040,1.08943,1.08937,1.08894,1.08927,562
2026-05-04 12:43:16.142040,1.08927,1.08992,1.0896,1.08979,541
2026-05-04 12:58:16.142040,1.08979,1.09006,1.08933,1.08971,158
2026-05-04 13:13:16.142040,1.08971,1.08964,1.08956,1.08956,434
2026-05-04 13:28:16.142040,1.08956,1.08953,1.08934,1.08944,727
2026-05-04 13:43:16.142040,1.08944,1.0899,1.08954,1.08982,588
2026-05-04 13:58:16.142040,1.08982,1.08979,1.08934,1.08954,480
2026-05-04 14:13:16.142040,1.08954,1.09045,1.08955,1.08981,677
2026-05-04 14:28:16.142040,1.08981,1.09045,1.08931,1.08985,254
2026-05-04 14:43:16.142040,1.08985,1.08981,1.08939,1.08953,465
2026-05-04 14:58:16.142040,1.08953,1.08959,1.08932,1.08959,952
2026-05-04 15:13:16.142040,1.08959,1.09037,1.08962,1.09018,839
2026-05-04 15:28:16.142040,1.09018,1.08979,1.0897,1.08976,915
2026-05-04 15:43:16.142040,1.08976,1.08995,1.08958,1.08976,231
2026-05-04 15:58:16.142040,1.08976,1.08977,1.08895,1.08949,290
2026-05-04 16:13:16.142040,1.08949,1.089,1.08853,1.08888,230
2026-05-04 16:28:16.142040,1.08888,1.08955,1.08909,1.08947,369
2026-05-04 16:43:16.142040,1.08947,1.08986,1.08929,1.08957,864
2026-05-04 16:58:16.142040,1.08957,1.08914,1.0889,1.0891,258
2026-05-04 17:13:16.142040,1.0891,1.08892,1.08842,1.08854,250
2026-05-04 17:28:16.142040,1.08854,1.08899,1.08836,1.08881,142
2026-05-04 17:43:16.142040,1.08881,1.08934,1.0888,1.08894,891
2026-05-04 17:58:16.142040,1.08894,1.08891,1.0887,1.08872,656
2026-05-04 18:13:16.142040,1.08872,1.08931,1.08832,1.08874,189
2026-05-04 18:28:16.142040,1.08874,1.08874,1.08854,1.08856,567
2026-05-04 18:43:16.142040,1.08856,1.08805,1.08753,1.08799,191
2026-05-04 18:58:16.142040,1.08799,1.08776,1.08763,1.08771,700
2026-05-04 19:13:16.142040,1.08771,1.08819,1.08778,1.08794,739
2026-05-04 19:28:16.142040,1.08794,1.08827,1.08787,1.08797,125
2026-05-04 19:43:16.142040,1.08797,1.08846,1.0883,1.08834,471
2026-05-04 19:58:16.142040,1.08834,1.08905,1.08847,1.08888,376
2026-05-04 20:13:16.142040,1.08888,1.08942,1.08871,1.08901,749
2026-05-04 20:28:16.142040,1.08901,1.08913,1.08827,1.08882,983
2026-05-04 20:43:16.142040,1.08882,1.08957,1.08911,1.08942,330
2026-05-04 20:58:16.142040,1.08942,1.08925,1.08882,1.08895,423
2026-05-04 21:13:16.142040,1.08895,1.08924,1.08891,1.08917,356
2026-05-04 21:28:16.142040,1.08917,1.08934,1.08869,1.08909,909
2026-05-04 21:43:16.142040,1.08909,1.08899,1.08855,1.08888,150
2026-05-04 21:58:16.142040,1.08888,1.0889,1.08863,1.08884,808
2026-05-04 22:13:16.142040,1.08884,1.08875,1.08829,1.08847,894
2026-05-04 22:28:16.142040,1.08847,1.08906,1.0885,1.08865,919
2026-05-04 22:43:16.142040,1.08865,1.0881,1.08801,1.08808,958
2026-05-04 22:58:16.142040,1.08808,1.08832,1.08785,1.08801,383
2026-05-04 23:13:16.142040,1.08801,1.08826,1.08788,1.08811,694
2026-05-04 23:28:16.142040,1.08811,1.08837,1.08776,1.08801,489
2026-05-04 23:43:16.142040,1.08801,1.08817,1.08786,1.08802,960
2026-05-04 23:58:16.142040,1.08802,1.0879,1.08775,1.08787,925
2026-05-05 00:13:16.142040,1.08787,1.088,1.08759,1.0876,460
2026-05-05 00:28:16.142040,1.0876,1.08776,1.08741,1.08742,473
2026-05-05 00:43:16.142040,1.08742,1.08809,1.08741,1.0875,355
2026-05-05 00:58:16.142040,1.0875,1.08718,1.08674,1.08715,843
2026-05-05 01:13:16.142040,1.08715,1.08778,1.08759,1.08773,104
2026-05-05 01:28:16.142040,1.08773,1.08796,1.08761,1.08762,457
2026-05-05 01:43:16.142040,1.08762,1.08796,1.08734,1.08757,828
2026-05-05 01:58:16.142040,1.08757,1.08885,1.08819,1.08822,784
2026-05-05 02:13:16.142040,1.08822,1.0883,1.0877,1.08805,930
2026-05-05 02:28:16.142040,1.08805,1.08756,1.0871,1.0875,824
2026-05-05 02:43:16.142040,1.0875,1.08786,1.08756,1.08769,494
2026-05-05 02:58:16.142040,1.08769,1.08824,1.08805,1.08814,387
2026-05-05 03:13:16.142040,1.08814,1.08867,1.08832,1.08841,464
2026-05-05 03:28:16.142040,1.08841,1.08871,1.08818,1.08828,468
2026-05-05 03:43:16.142040,1.08828,1.08815,1.08753,1.08782,565
2026-05-05 03:58:16.142040,1.08782,1.08721,1.08715,1.0872,689
2026-05-05 04:13:16.142040,1.0872,1.08788,1.08736,1.0876,799
2026-05-05 04:28:16.142040,1.0876,1.08774,1.08734,1.08748,147
2026-05-05 04:43:16.142040,1.08748,1.08884,1.08797,1.08801,794
2026-05-05 04:58:16.142040,1.08801,1.088,1.08709,1.08762,855
2026-05-05 05:13:16.142040,1.08762,1.08771,1.08689,1.08736,373
2026-05-05 05:28:16.142040,1.08736,1.08806,1.08624,1.08705,410
2026-05-05 05:43:16.142040,1.08705,1.0871,1.08706,1.08706,720
2026-05-05 05:58:16.142040,1.08706,1.08722,1.08662,1.08701,784
2026-05-05 06:13:16.142040,1.08701,1.08737,1.0868,1.08715,309
2026-05-05 06:28:16.142040,1.08715,1.08742,1.08697,1.08728,741
2026-05-05 06:43:16.142040,1.08728,1.08682,1.08604,1.08651,794
2026-05-05 06:58:16.142040,1.08651,1.08718,1.08602,1.08666,440
2026-05-05 07:13:16.142040,1.08666,1.0864,1.08635,1.08637,407
2026-05-05 07:28:16.142040,1.08637,1.08669,1.08646,1.08665,987
2026-05-05 07:43:16.142040,1.08665,1.08619,1.08566,1.08592,922
2026-05-05 07:58:16.142040,1.08592,1.0859,1.08564,1.08565,476
2026-05-05 08:13:16.142040,1.08565,1.08567,1.08537,1.08565,243
2026-05-05 08:28:16.142040,1.08565,1.08648,1.08571,1.08606,605
2026-05-05 08:43:16.142040,1.08606,1.08624,1.08563,1.08608,706
2026-05-05 08:58:16.142040,1.08608,1.08615,1.08537,1.08584,267
2026-05-05 09:13:16.142040,1.08584,1.08614,1.08549,1.08562,107
2026-05-05 09:28:16.142040,1.08562,1.086,1.08579,1.08596,248
2026-05-05 09:43:16.142040,1.08596,1.08647,1.08526,1.08575,425
2026-05-05 09:58:16.142040,1.08575,1.08613,1.08562,1.08581,719
2026-05-05 10:13:16.142040,1.08581,1.08564,1.08537,1.08547,126
2026-05-05 10:28:16.142040,1.08547,1.08593,1.08538,1.08549,699
2026-05-05 10:43:16.142040,1.08549,1.08653,1.08589,1.0862,314
2026-05-05 10:58:16.142040,1.0862,1.08628,1.08606,1.08624,358
2026-05-05 11:13:16.142040,1.08624,1.08689,1.0861,1.08651,735
2026-05-05 11:28:16.142040,1.08651,1.08709,1.08639,1.08665,975
2026-05-05 11:43:16.142040,1.08665,1.08656,1.08634,1.08642,920
2026-05-05 11:58:16.142040,1.08642,1.08678,1.08634,1.08649,993
2026-05-05 12:13:16.142040,1.08649,1.08683,1.0866,1.0867,901
2026-05-05 12:28:16.142040,1.0867,1.08692,1.0867,1.08677,643
2026-05-05 12:43:16.142040,1.08677,1.08716,1.08637,1.08672,767
2026-05-05 12:58:16.142040,1.08672,1.0875,1.08683,1.08692,346
2026-05-05 13:13:16.142040,1.08692,1.0876,1.08643,1.08674,175
2026-05-05 13:28:16.142040,1.08674,1.08655,1.08593,1.08642,456
2026-05-05 13:43:16.142040,1.08642,1.08699,1.08639,1.0868,506
2026-05-05 13:58:16.142040,1.0868,1.08734,1.08689,1.08715,925
2026-05-05 14:13:16.142040,1.08715,1.08813,1.08717,1.08743,423
2026-05-05 14:28:16.142040,1.08743,1.08728,1.08642,1.08709,857
2026-05-05 14:43:16.142040,1.08709,1.08742,1.08704,1.08724,365
2026-05-05 14:58:16.142040,1.08724,1.08772,1.08722,1.0875,850
2026-05-05 15:13:16.142040,1.0875,1.08752,1.08723,1.08725,220
2026-05-05 15:28:16.142040,1.08725,1.08747,1.08696,1.08703,403
2026-05-05 15:43:16.142040,1.08703,1.087,1.08654,1.08697,414
2026-05-05 15:58:16.142040,1.08697,1.08718,1.08707,1.08711,275
2026-05-05 16:13:16.142040,1.08711,1.08735,1.08699,1.08723,742
2026-05-05 16:28:16.142040,1.08723,1.08682,1.08664,1.0867,133
2026-05-05 16:43:16.142040,1.0867,1.08605,1.08541,1.08574,462
2026-05-05 16:58:16.142040,1.08574,1.08617,1.08525,1.08579,139
2026-05-05 17:13:16.142040,1.08579,1.08613,1.0857,1.08607,439
2026-05-05 17:28:16.142040,1.08607,1.08574,1.08552,1.08564,365
2026-05-05 17:43:16.142040,1.08564,1.08596,1.08571,1.0859,256
2026-05-05 17:58:16.142040,1.0859,1.086,1.08588,1.08599,600
2026-05-05 18:13:16.142040,1.08599,1.08608,1.08551,1.0859,826
2026-05-05 18:28:16.142040,1.0859,1.08598,1.08575,1.08592,127
2026-05-05 18:43:16.142040,1.08592,1.08588,1.08549,1.08576,339
2026-05-05 18:58:16.142040,1.08576,1.08628,1.08579,1.08624,760
2026-05-05 19:13:16.142040,1.08624,1.08646,1.08589,1.08593,930
2026-05-05 19:28:16.142040,1.08593,1.08602,1.08544,1.08585,135
2026-05-05 19:43:16.142040,1.08585,1.08605,1.08592,1.08601,964
2026-05-05 19:58:16.142040,1.08601,1.08579,1.08542,1.08571,372
2026-05-05 20:13:16.142040,1.08571,1.08591,1.08561,1.08572,839
2026-05-05 20:28:16.142040,1.08572,1.08586,1.08497,1.08568,297
2026-05-05 20:43:16.142040,1.08568,1.08558,1.08509,1.08551,213
2026-05-05 20:58:16.142040,1.08551,1.08642,1.08589,1.0859,909
2026-05-05 21:13:16.142040,1.0859,1.08594,1.08537,1.08545,420
2026-05-05 21:28:16.142040,1.08545,1.08635,1.08514,1.08549,398
2026-05-05 21:43:16.142040,1.08549,1.08513,1.08483,1.08513,261
2026-05-05 21:58:16.142040,1.08513,1.08564,1.08534,1.08543,229
2026-05-05 22:13:16.142040,1.08543,1.0862,1.08577,1.08583,340
2026-05-05 22:28:16.142040,1.08583,1.08568,1.08536,1.08553,628
2026-05-05 22:43:16.142040,1.08553,1.0855,1.08532,1.08537,505
2026-05-05 22:58:16.142040,1.08537,1.08511,1.08466,1.08495,780
2026-05-05 23:13:16.142040,1.08495,1.08488,1.08426,1.0846,147
2026-05-05 23:28:16.142040,1.0846,1.08517,1.08502,1.08506,153
2026-05-05 23:43:16.142040,1.08506,1.08585,1.08464,1.08513,309
2026-05-05 23:58:16.142040,1.08513,1.08513,1.08498,1.08503,613
2026-05-06 00:13:16.142040,1.08503,1.08511,1.08465,1.08472,800
2026-05-06 00:28:16.142040,1.08472,1.08533,1.08478,1.0849,496
2026-05-06 00:43:16.142040,1.0849,1.08539,1.08494,1.08531,331
2026-05-06 00:58:16.142040,1.08531,1.0856,1.08527,1.08553,678
2026-05-06 01:13:16.142040,1.08553,1.08544,1.08486,1.08519,243
2026-05-06 01:28:16.142040,1.08519,1.08547,1.08518,1.08541,112
2026-05-06 01:43:16.142040,1.08541,1.08637,1.08528,1.0856,644
2026-05-06 01:58:16.142040,1.0856,1.08577,1.08559,1.0856,859
2026-05-06 02:13:16.142040,1.0856,1.08657,1.08533,1.08587,329
2026-05-06 02:28:16.142040,1.08587,1.08596,1.08524,1.08576,570
2026-05-06 02:43:16.142040,1.08576,1.0858,1.0857,1.08576,861
2026-05-06 02:58:16.142040,1.08576,1.08565,1.0849,1.08529,735
2026-05-06 03:13:16.142040,1.08529,1.08602,1.08534,1.08566,892
2026-05-06 03:28:16.142040,1.08566,1.08586,1.0855,1.0856,921
2026-05-06 03:43:16.142040,1.0856,1.0859,1.08565,1.08584,110
2026-05-06 03:58:16.142040,1.08584,1.08609,1.08579,1.08584,723
2026-05-06 04:13:16.142040,1.08584,1.08658,1.08594,1.08627,664
2026-05-06 04:28:16.142040,1.08627,1.08665,1.08635,1.08654,164
2026-05-06 04:43:16.142040,1.08654,1.08714,1.08664,1.08667,764
2026-05-06 04:58:16.142040,1.08667,1.08761,1.08671,1.0872,779
2026-05-06 05:13:16.142040,1.0872,1.08724,1.08639,1.08708,326
2026-05-06 05:28:16.142040,1.08708,1.08723,1.08669,1.08702,573
2026-05-06 05:43:16.142040,1.08702,1.08651,1.08619,1.08633,117
2026-05-06 05:58:16.142040,1.08633,1.08657,1.08636,1.08645,966
2026-05-06 06:13:16.142040,1.08645,1.08721,1.08625,1.08637,899
2026-05-06 06:28:16.142040,1.08637,1.08666,1.08565,1.0863,301
2026-05-06 06:43:16.142040,1.0863,1.08634,1.08619,1.08632,363
2026-05-06 06:58:16.142040,1.08632,1.0867,1.08627,1.08629,528
2026-05-06 07:13:16.142040,1.08629,1.08656,1.08542,1.0861,234
2026-05-06 07:28:16.142040,1.0861,1.08665,1.08555,1.08606,800
2026-05-06 07:43:16.142040,1.08606,1.08621,1.08582,1.08601,712
2026-05-06 07:58:16.142040,1.08601,1.08627,1.08568,1.0861,850
2026-05-06 08:13:16.142040,1.0861,1.08632,1.08563,1.08616,713
2026-05-06 08:28:16.142040,1.08616,1.08693,1.08564,1.08651,921
2026-05-06 08:43:16.142040,1.08651,1.08713,1.0865,1.08672,297
2026-05-06 08:58:16.142040,1.08672,1.0866,1.08613,1.08653,826
